link,toxico,comentario,datahora,tipo
https://g1.globo.com/sp/sao-paulo/noticia/2019/10/04/procurador-que-atacou-juiza-entrou-com-faca-de-cozinha-escondida-nas-roupas-na-sede-do-trf-3a-regiao-na-avenida-paulista.ghtml,1," Essa juíza devia ser corrupta, com certeza. Caso contrário o procurador não teria feito isso. A maioria dos juízes são corruptos e safados. ",2020-02-25 00:18:26,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0," Enquanto o Bozo e sua trupe (famiglia) estão morando em mansões em frente à praia, nos condomínios mais caros do Brasil, tendo carros de luxo, e usufruindo de tudo o que o dinheiro pode oferecer (tudo com dinheiro PÚBLICO, com o dinheiro do POVO), os pobres da direita Tupiniquim continuam trabalhando igual condenados, morando nas periferias sujas, mal estruturada e violentas, continuam pagando impostos abusivos para sustentar os ""reis"", e pior, continuam fazendo arminha... ",2020-02-25 00:18:44,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0, Eles nao tem escrupulos para tanto. ,2020-02-25 00:19:03,
https://g1.globo.com/jornal-nacional/noticia/2019/10/30/jair-bolsonaro-acusa-governador-witzel-de-tentar-prejudica-lo.ghtml,0," Esse não volta a se eleger, acabou de dar um tiro no pé ",2020-02-25 00:21:14,
https://g1.globo.com/economia/noticia/2019/10/06/com-trabalho-por-conta-propria-em-nivel-recorde-numero-de-meis-ultrapassa-a-marca-de-9-milhoes.ghtml,0," É o contrário, agora o empregador deixa de pagar pro governo e pode pagar pro trabalhador ou contratar mais funcionários.  ",2020-02-25 00:21:32,
https://g1.globo.com/politica/blog/andreia-sadi/post/2019/10/04/proposta-de-maia-e-de-grupo-do-pacote-anticrime-preve-investigacao-de-milicias-pela-pf.ghtml,0," isso e conversa de bandido, por que não fazem lei para a PF investigar e acabar com o trafico, melicia não e bom, mas são os únicos que acabam com os traficantes, quer acabar com a melicia, acabem com o traficante, mas os traficante os eles se servem deles ",2020-02-25 00:21:49,
https://g1.globo.com/pr/parana/noticia/2019/10/02/lula-atingiu-16-da-pena-em-29-de-setembro-diz-justica.ghtml,0," Sam, é preciso um cabo em um soldado para acabar com essa festa do governo atual, Sam. ",2020-02-25 00:21:54,
https://g1.globo.com/politica/noticia/2019/10/09/bolsonaro-diz-que-permanece-no-psl-e-compara-crise-no-partido-a-briga-de-marido-e-mulher.ghtml,1, Esse cara tem um sério distúrbio em relação à família. Não é a primeira vez que ele faz esse tipo de analogia para tentar explicar as lambanças que faz. ,2020-02-25 00:21:59,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0," SITE ASQUEROSO ! SÃO TÃO AMADORES , INGÊNUOS QUE ÃO MESMO TEMPO QUE TENTAM  ACUSAR O PRESIDENTE DE SUSPEITO DE PARTICIPAÇÃO DIZEM QUE O MESMO ESTAVA EM BRASILIA NA SESSÃO DA CÂMARA E REGISTROU SUA PRESENÇA POR DIGITALIZAÇÃO E AINDA VOTOU NA MESMA HORA DO REGISTRO DE ENTRADA DO TAL . ",2020-02-25 00:22:03,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,0," CANALHICE TÍPICA,  não é mesmo general Heleno? ",2020-02-25 00:22:08,
https://g1.globo.com/monitor-da-violencia/noticia/2019/10/03/em-sete-meses-brasil-registra-244-mil-mortes-violentas-queda-e-de-226percent-em-relacao-ao-ano-passado.ghtml,0," Pior que ele tem doutorado mesmo, kkkkkkkkkk, então pode chamar de doutor sim! ",2020-02-25 00:22:14,
https://g1.globo.com/politica/noticia/2019/12/03/segunda-turma-torna-renan-calheiros-reu-por-corrupcao-e-lavagem-na-lava-jato.ghtml,0," O congresso não cassou, e o STF absolveu.  ",2020-02-25 00:22:20,
https://g1.globo.com/politica/noticia/2019/10/21/em-meio-a-disputa-por-lideranca-do-psl-eduardo-bolsonaro-destitui-vice-lideres.ghtml,0, Alguem dá 9 ? ,2020-02-25 00:22:23,
https://g1.globo.com/politica/noticia/2019/12/03/juiz-federal-homologa-delacao-de-um-dos-suspeitos-de-invadir-celulares-de-moro-e-autoridades.ghtml,0," O que importa é o teor das mensagens, elas desmascararam muitos paladinos da moral e da ética. ",2020-02-25 00:22:25,
https://g1.globo.com/pr/parana/noticia/2019/10/02/lula-atingiu-16-da-pena-em-29-de-setembro-diz-justica.ghtml,0," coloca ele em uma cela que tem 200 detentos, onde só cabe 10.. quero ver ele fazer gracinha.. ",2020-02-25 00:22:40,
https://g1.globo.com/politica/noticia/2019/10/09/congresso-aprova-texto-base-da-lei-de-diretrizes-orcamentarias.ghtml,0, Bozonaro quer matar o povo de fome. ,2020-02-25 00:22:46,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, Eles não só estão atacando o presidente como todo os brasileiros. ,2020-02-25 00:22:55,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, Já pra quem defende a milicia.  ,2020-02-25 00:23:01,
https://g1.globo.com/pr/parana/noticia/2019/10/02/lula-atingiu-16-da-pena-em-29-de-setembro-diz-justica.ghtml,0," Pobre mortadelas ainda com esperança em um politico  bandido, desmoralizado, humilhado e derrotado que decadência !!!! ",2020-02-25 00:23:08,
https://g1.globo.com/pop-arte/musica/rock-in-rio/2019/noticia/2019/10/06/empresa-que-tinha-trabalhadores-dormindo-embaixo-do-palco-sunset-e-multada-em-r-30-mil.ghtml,0," Já trabalhei com uma empresa de sonorização e realmente é desumano, não tinha horário pra sair. ",2020-02-25 00:23:12,
https://g1.globo.com/economia/noticia/2019/10/08/mapa-das-privatizacoes-governo-tem-119-projetos-anunciados-e-preve-realizar-mais-22-leiloes-ate-fim-do-ano.ghtml,0," Os partidos já recebem milhões do fundo partidário e outras benesses e nós brasileiros continuamos pobres, ainda mais num país rico, novo e gigante como o nosso.  ",2020-02-25 00:23:19,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/bolsonaro-reage-a-reportagem-do-jn-e-nega-ter-autorizado-entrada-de-acusado-de-matar-marielle-em-condominio-no-dia-do-crime.ghtml,0, E a Micheque? ,2020-02-25 00:23:25,
https://g1.globo.com/natureza/noticia/2019/10/06/papa-francisco-diz-que-amazonia-precisa-do-fogo-do-amor-e-nao-do-fogo-ateado-por-interesses-que-destroem.ghtml,0, E Deus com d minúsculo cai mal. ,2020-02-25 00:23:30,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, O J0RNALlX0 da GIobo uItrapassou todos os Iimites!  ,2020-02-25 00:31:13,
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml,1," ""...povo que eles chamam de índios""... Nossa! o Antonio Aquino tem que gritar (caixa Alta) e xingar, mesmo! Esse é o único recurso dos intelectualmente ineptos. ",2020-02-25 00:37:45,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," O Brasil não aguenta mais essa familícia no poder, FORA BOZO e leve seus filhos juntos ! ",2020-02-25 00:38:40,Insulto
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,1," Será que foi eleito deputado com votos de imposições de milícias de rio das pedras , cdd etc ? Tudo ali na área da barra . ",2020-02-25 00:39:33,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Tem que investigar a GLo bo  pois os assassinos estavam vendo o jogo do Flamengo na hora da prisão. ,2020-02-25 00:39:52,Insulto
https://g1.globo.com/economia/noticia/2019/10/21/caixa-antecipa-calendario-para-saques-de-ate-r-500-do-fgts.ghtml,0, bora cobrir  e noticiar a votação do relatorio da CPI do BNDES pessoal? ,2020-02-25 00:40:04,
https://g1.globo.com/ba/bahia/noticia/2019/10/10/analise-da-ufba-aponta-que-oleo-que-atinge-litoral-do-ne-e-da-venezuela.ghtml,1, Adailson isso é pq o óleo está vindo de navios e não diretamente do território venezuelano burro!!! O que esperar de esquerdista que acha que têm girafas na Amazônia? Estuda mais antes de julgar os outros depois volta aqui ,2020-02-25 00:40:32,Insulto
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml,1, Eu jogo o dinheiro é meu. ,2020-02-25 00:40:49,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/04/guerra-em-costa-barros-bope-e-batalhoes-fazem-cerco-apos-noite-de-terror.ghtml,1, O estado tem que jogar flores nos bandidos ,2020-02-25 00:41:06,Outros
https://g1.globo.com/economia/noticia/2019/10/21/caixa-antecipa-calendario-para-saques-de-ate-r-500-do-fgts.ghtml,1," governo dando ""esmola"" pro gado ficar feliS, agora posso comprar meu capim e tomar um suco de laranja, com minha arminha no BOLSO,taokey? ",2020-02-25 00:41:25,Outros
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml,1," Roubo, aumentar Um real, ganancia é grande demais em cima dos apostadores. ",2020-02-25 00:41:44,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," Deputado delegadoValdir tinha razão quando chamou ""/B/o/l/s/o/n/a/r/o de v/a/g/a/b/u/n//d/o/""....Então os bozominions sãoOtarios... ",2020-02-25 00:41:56,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," Carmen Lúcida, de lúcida não tem nada
 ",2020-02-25 00:42:13,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," VC NÃO É FAKE NÃO ,PSICOGRAFA CELSO DANIEL ",2020-02-25 00:42:22,Insulto
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,0, kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk  ,2020-02-25 00:42:31,
https://g1.globo.com/mundo/noticia/2019/10/08/equador-transfere-sede-do-governo-de-quito-para-guaiaquil-anuncia-presidente-lenin-moreno.ghtml,0," QUANDO ELES QUEREM ELES DERRUBAM A INTERNET, NAO SE ILUDA ",2020-02-25 00:42:40,
https://g1.globo.com/mundo/noticia/2019/10/09/greve-nacional-no-equador-aumenta-pressao-sobre-lenin-moreno.ghtml,0," Mais cedo ou mais tarde, com esse congresso e STF, batendo de frente com o povo, o bicho vai pegar também! ",2020-02-25 00:42:49,
https://g1.globo.com/economia/noticia/2019/10/21/caixa-antecipa-calendario-para-saques-de-ate-r-500-do-fgts.ghtml,1, nem todo mundo tem papai jovem.... tem quente que acorda  cedo e sai para trabalhar. ,2020-02-25 00:42:58,Insulto
https://g1.globo.com/pop-arte/musica/rock-in-rio/2019/noticia/2019/10/05/iron-maiden-show-de-game-scorpions-do-brasil-e-adeus-slayer-o-resumo-do-5o-dia-de-rock-in-rio.ghtml,0," O único dia q pode levar o nome do festival, tirando algumas poucas bandas de outros dias o resto é igual o programa ridículo só toca pop ",2020-02-25 00:43:08,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,0," Na quarta parte nova os campos ara, e se mais mundo houvera, lá chegara... ",2020-02-25 00:43:14,
https://g1.globo.com/podcast/g1-ouviu/noticia/2019/12/08/g1-ouviu-67-funk-global-batidao-brasileiro-quer-ganhar-o-mundo.ghtml,1, O Brasil sendo Brasil ... agora exportando o que não presta !  ,2020-02-25 00:43:19,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, Agora está tudo explicado! ,2020-02-25 00:43:30,
https://g1.globo.com/economia/noticia/2019/10/10/venezuela-nega-responsabilidade-por-petroleo-em-praias-do-brasil.ghtml,1, Asnonnnnn ,2020-02-25 00:43:35,Insulto
https://g1.globo.com/ba/bahia/noticia/2019/10/10/analise-da-ufba-aponta-que-oleo-que-atinge-litoral-do-ne-e-da-venezuela.ghtml,1," Nossa, falou um kilo e não esclareceu um grama...navio não se desloca? Esquerdopata maluco!!! ",2020-02-25 00:43:44,Insulto
https://g1.globo.com/economia/noticia/2019/10/08/mapa-das-privatizacoes-governo-tem-119-projetos-anunciados-e-preve-realizar-mais-22-leiloes-ate-fim-do-ano.ghtml,0, LEILOA TUDO MESMO! ,2020-02-25 00:43:53,
https://g1.globo.com/mundo/blog/helio-gurovitz/post/2019/10/15/o-stf-favorecera-a-impunidade.ghtml,0," Se a constituição diz, tem que respeitar, ou se faz uma nova constituinte, o supremo deve interferir nas leis, mas na constituição, eles tem que segui-la no máximo interpretar. ",2020-02-25 00:44:01,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," poxa grobo, um setor inteiro contratado pra atacar o presidente e só conseguem isso? kkkkkk ",2020-02-25 00:44:09,Insulto
https://g1.globo.com/politica/noticia/2019/10/21/mourao-maximo-que-governo-pode-fazer-e-ter-gente-para-recolher-oleo-no-litoral-nordestino.ghtml,1, Sr. Vice com esse máximo parece que o Sr. tem capacidade mínima.  ,2020-02-25 00:44:20,Insulto
https://g1.globo.com/natureza/noticia/2019/10/06/papa-francisco-diz-que-amazonia-precisa-do-fogo-do-amor-e-nao-do-fogo-ateado-por-interesses-que-destroem.ghtml,0, Melhor Papa! Orgulho de ser católico!! ,2020-02-25 00:44:37,
https://g1.globo.com/ba/bahia/noticia/2019/10/10/analise-da-ufba-aponta-que-oleo-que-atinge-litoral-do-ne-e-da-venezuela.ghtml,1," Éeeee galera... Mexeram no pré aí houve vazamento lá nas profundezas... E tem mais, se não descobrirem de onde esta vazando é melhor vazar todo mundo, pois não tem mais praia, onda, peixe e também sal, pra ninguém! ",2020-02-25 00:44:46,Insulto
https://g1.globo.com/natureza/noticia/2019/10/06/papa-francisco-diz-que-amazonia-precisa-do-fogo-do-amor-e-nao-do-fogo-ateado-por-interesses-que-destroem.ghtml,1," No começo eu admirava este papa. A partir de hoje não mais. Que cuide de seus pedófilos. Que acalme o fogo dos seus pedófilos. TALKEY? 
 ",2020-02-25 00:44:58,Insulto
https://g1.globo.com/mundo/noticia/2019/10/08/equador-transfere-sede-do-governo-de-quito-para-guaiaquil-anuncia-presidente-lenin-moreno.ghtml,1, O povo esta acordando no mundo todo! Aqui no Brasil o povo esta hibernando. ,2020-02-25 00:45:13,Insulto
https://g1.globo.com/economia/noticia/2019/10/10/venezuela-nega-responsabilidade-por-petroleo-em-praias-do-brasil.ghtml,0, Acabou de sair a notícia que o ministro recuou com relação do vazamento ser da Venezuela. ,2020-02-25 00:45:13,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," E mais uma vez a grobu vem com invenções, achismo informações tendenciosas sem fundamento, se ja sabem que JB não estava la no dia porque por o nome dele ai? aaa mais ele tem uma casa no mesmo cond.!!! a dai? tem mais dezenas de casas ali, vão dizer que todos os moradores estão envolvidos? patifes.
 ",2020-02-25 00:45:28,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, É MELHOR JAIR se defendendo... ,2020-02-25 00:45:36,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/policia-chega-ao-predio-do-casal-garotinho-para-cumprir-mandado-de-prisao.ghtml,0, Vale a pena VERDE novo ,2020-02-25 00:45:53,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0, Possivelmente a polícia do RJ vai pedir ao condomínio imagens das câmeras de segurança internas do condomínio mostrando as movimentações das duas casas do Ronnie para as casas vizinhas. ,2020-02-25 00:46:02,
https://g1.globo.com/ciencia-e-saude/noticia/2019/10/08/nobel-de-fisica-premia-james-peebles-michel-mayor-e-didier-queloz.ghtml,0," O divino é a ciência não explicada, se alguém aparece voando em um Helicóptero na época de Cristo, este sujeito também seria considerado divino.  ",2020-02-25 00:46:26,
https://g1.globo.com/economia/noticia/2019/10/08/mapa-das-privatizacoes-governo-tem-119-projetos-anunciados-e-preve-realizar-mais-22-leiloes-ate-fim-do-ano.ghtml,1, Allan antunes....pobre de direita não se enxerga nem enxerga um palmo alem do nariz...burros pra kctxi ,2020-02-25 00:47:41,Insulto
https://g1.globo.com/pop-arte/musica/rock-in-rio/2019/noticia/2019/10/06/empresa-que-tinha-trabalhadores-dormindo-embaixo-do-palco-sunset-e-multada-em-r-30-mil.ghtml,1," O que menos importa é o seu péssimo português, agora as bobagens que você digita, são indícios de sua doença mental. ",2020-02-25 00:48:10,Insulto
https://g1.globo.com/al/alagoas/noticia/2019/10/30/pesquisador-de-al-aponta-que-vazamento-de-oleo-pode-ocorrer-abaixo-da-superficie-no-sul-da-bahia.ghtml,1," Essa marinha brasileira não sabe nem o que é agua, óleo então nem se fala. ",2020-02-25 00:48:53,Insulto
